run_key,experiment,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
imp__adult__seed1__missing_only__median__KNN,imputation_ablation,adult,1,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,median,15000,5000,2.9115,0.8128,0.7141716693218545,0.7265578257747995,0.8066573949982052,0.4575105969445904,0.5250836120401338,0.8267119587197422,0.9153463214062528
imp__adult__seed1__missing_only__median__RandomForest,imputation_ablation,adult,1,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,median,15000,5000,1.1524,0.8422,0.7506906125922721,0.7674319207794715,0.836213279018321,0.5411100792571197,0.5752508361204013,0.8842812881353548,0.9557521422449994
imp__adult__seed1__missing_only__median__HistGradientBoosting,imputation_ablation,adult,1,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,median,15000,5000,0.4809,0.8564,0.7626024709072302,0.7845067690085439,0.8494297421476429,0.5791939866707325,0.5827759197324415,0.9033651208550056,0.9659720130565124
imp__adult__seed1__noise_missing__median__LogisticRegression,imputation_ablation,adult,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,median,15000,5000,0.1331,0.8072,0.6356836141502168,0.6580783321259668,0.7758582563583952,0.3851959025019408,0.3068561872909699,0.8254966827736337,0.9336393290373616
imp__adult__seed1__noise_missing__median__KNN,imputation_ablation,adult,1,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,median,15000,5000,2.9574,0.7436,0.6572284411058242,0.6542281584936128,0.7459204333357283,0.3088144560798826,0.4916387959866221,0.7219312798708629,0.8640093102795292
imp__adult__seed1__noise_missing__median__RandomForest,imputation_ablation,adult,1,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,median,15000,5000,1.474,0.8048,0.7132133399449269,0.7211963237221479,0.8008305047786264,0.4441548745850738,0.5376254180602007,0.8069729012586645,0.9136137317046308
imp__adult__seed1__noise_missing__median__HistGradientBoosting,imputation_ablation,adult,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,median,15000,5000,0.3825,0.8406,0.7261362797126067,0.7517740060853677,0.8292257587197244,0.5228647084657102,0.5066889632107023,0.884126878413499,0.954953873044464
imp__adult__seed1__missing_imbalance__median__LogisticRegression,imputation_ablation,adult,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,14262,5000,0.0987,0.819,0.6526104364706751,0.6797546403906469,0.7899008029205811,0.4313480957376432,0.3336120401337792,0.8377868174320993,0.937494931890774
imp__adult__seed1__missing_imbalance__median__KNN,imputation_ablation,adult,1,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,14262,5000,2.8271,0.8114,0.6854494828538169,0.7058635462625488,0.7977630692499521,0.42964362779076,0.4439799331103679,0.810053402684729,0.9044961094790632
imp__adult__seed1__missing_imbalance__median__RandomForest,imputation_ablation,adult,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,14262,5000,1.0988,0.84,0.7225891422160795,0.7490573968469062,0.8278541772533077,0.5196069245692101,0.4974916387959866,0.8769371001832256,0.952688164428358
imp__adult__seed1__missing_imbalance__median__HistGradientBoosting,imputation_ablation,adult,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,14262,5000,0.5333,0.8516,0.7422507200658346,0.7695042863504787,0.8412554998886662,0.5581948806772441,0.532608695652174,0.9026927516889456,0.9659798289174588
imp__adult__seed1__all_three__median__LogisticRegression,imputation_ablation,adult,1,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,12347,5000,0.127,0.767,0.5132464858325508,0.4596253891276999,0.6722037463684739,0.1395765530924423,0.0267558528428093,0.8199937620670374,0.9309481626339832
imp__adult__seed1__all_three__median__KNN,imputation_ablation,adult,1,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,12347,5000,2.5267,0.781,0.6058536340905014,0.619234241461406,0.7486865575917077,0.289800751140857,0.270066889632107,0.7077491040939128,0.8526492903121381
imp__adult__seed1__all_three__median__RandomForest,imputation_ablation,adult,1,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,12347,5000,1.2289,0.8126,0.6357930747074898,0.659455779079042,0.7785730257721105,0.4044335934985436,0.2968227424749164,0.8183007501345181,0.919239222356654
imp__adult__seed1__all_three__median__HistGradientBoosting,imputation_ablation,adult,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,12347,5000,0.3511,0.8152,0.6180116687591657,0.6372486297891425,0.7697720945264116,0.4226499418189361,0.2399665551839465,0.8801007960288239,0.9509967062342304
imp__adult__seed1__clean__mean_indicator__LogisticRegression,imputation_ablation,adult,1,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.0766,0.8354,0.7121138987652498,0.7389701239095818,0.8217240287611154,0.5027215950583621,0.475752508361204,0.8613319371617273,0.94831612992036
imp__adult__seed1__clean__mean_indicator__KNN,imputation_ablation,adult,1,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,2.605,0.8206,0.7367816486078727,0.7447988904299584,0.8173454202496532,0.4910828144532522,0.5760869565217391,0.8438930900055917,0.9243780166172824
imp__adult__seed1__clean__mean_indicator__RandomForest,imputation_ablation,adult,1,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,1.1742,0.8568,0.7809223876292866,0.7937824130268687,0.8532432910391432,0.5905245100344902,0.6354515050167224,0.9087373702738536,0.9658872275420728
imp__adult__seed1__clean__mean_indicator__HistGradientBoosting,imputation_ablation,adult,1,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.5135,0.8708,0.799008436815322,0.8134674858235289,0.8674080330718105,0.6303381630923091,0.6613712374581939,0.9275662346271658,0.9755133939345864
imp__adult__seed1__missing_only__mean_indicator__LogisticRegression,imputation_ablation,adult,1,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.0887,0.8234,0.6790049375942944,0.7065660417487069,0.8031438430543716,0.4544268250754872,0.4021739130434782,0.8433019370562231,0.9403216992666024
imp__adult__seed1__missing_only__mean_indicator__KNN,imputation_ablation,adult,1,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.6092,0.7714,0.633078980407879,0.645855289220969,0.7558386972531198,0.3055964868948692,0.3678929765886287,0.7403948360993005,0.8735788727613781
imp__adult__seed1__missing_only__mean_indicator__RandomForest,imputation_ablation,adult,1,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,1.2155,0.848,0.7493432366563624,0.7709463532248342,0.8402414948764315,0.5527760816167215,0.560200668896321,0.896483063066865,0.9623632092918636
imp__adult__seed1__missing_only__mean_indicator__HistGradientBoosting,imputation_ablation,adult,1,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.6868,0.8606,0.7736746920157975,0.7934422997808355,0.8548759308476825,0.5944802420478411,0.6070234113712375,0.9089846456291388,0.968002749161306
imp__adult__seed1__noise_missing__mean_indicator__LogisticRegression,imputation_ablation,adult,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.1261,0.8084,0.6381919753542302,0.6611580443768363,0.7776650286806018,0.390253614796123,0.3118729096989966,0.8249187178432138,0.9334785494503264
imp__adult__seed1__noise_missing__mean_indicator__KNN,imputation_ablation,adult,1,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.6455,0.7184,0.6185972168004811,0.6172893868475844,0.7198950207392186,0.2346889269100106,0.427257525083612,0.670674175924656,0.83791997089461
imp__adult__seed1__noise_missing__mean_indicator__RandomForest,imputation_ablation,adult,1,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,1.5628,0.8222,0.7203493769979848,0.7361857323665089,0.814758485427155,0.4794170097474015,0.5250836120401338,0.8397423808418528,0.9309501671101248
imp__adult__seed1__noise_missing__mean_indicator__HistGradientBoosting,imputation_ablation,adult,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,15000,5000,0.4112,0.8448,0.732335967420318,0.7585841983651421,0.8338354736876686,0.5364032116765679,0.5167224080267558,0.8855708565882067,0.9555820768320517
imp__adult__seed1__missing_imbalance__mean_indicator__LogisticRegression,imputation_ablation,adult,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,14262,5000,0.0897,0.8162,0.648763930944016,0.6748005685292868,0.7866506495955956,0.420476081525905,0.3277591973244147,0.8388966991267774,0.937737153008408
imp__adult__seed1__missing_imbalance__mean_indicator__KNN,imputation_ablation,adult,1,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,14262,5000,0.5742,0.7774,0.6232644567063714,0.6379637991122599,0.7551567130391778,0.3029081607464674,0.3277591973244147,0.7394415621296364,0.8704222470619583
imp__adult__seed1__missing_imbalance__mean_indicator__RandomForest,imputation_ablation,adult,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,14262,5000,1.1946,0.8372,0.711863766005859,0.7399134339887514,0.8228837950604768,0.5073461522055073,0.471571906354515,0.8872787050420434,0.957257356052473
imp__adult__seed1__missing_imbalance__mean_indicator__HistGradientBoosting,imputation_ablation,adult,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,14262,5000,0.74,0.8554,0.7524868207730641,0.7782670963275817,0.8464809358588352,0.5721491126109833,0.5551839464882943,0.9048374532704532,0.9666950257048238
imp__adult__seed1__all_three__mean_indicator__LogisticRegression,imputation_ablation,adult,1,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,12347,5000,0.1477,0.767,0.5132464858325508,0.4596253891276999,0.6722037463684739,0.1395765530924423,0.0267558528428093,0.8169793106358735,0.9307491795347362
imp__adult__seed1__all_three__mean_indicator__KNN,imputation_ablation,adult,1,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,12347,5000,0.5538,0.758,0.5546238952836128,0.5507598321965453,0.7099124698971959,0.1702423028287507,0.1647157190635451,0.6380274548178471,0.8204577094333574
imp__adult__seed1__all_three__mean_indicator__RandomForest,imputation_ablation,adult,1,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,12347,5000,1.2574,0.81,0.6180336487907465,0.6369527387368217,0.7676906464350746,0.3936563677384631,0.25,0.8493073212847593,0.938893332885888
imp__adult__seed1__all_three__mean_indicator__HistGradientBoosting,imputation_ablation,adult,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,12347,5000,0.3469,0.812,0.6096029878775729,0.6251724605434202,0.7632025520172899,0.4108810322624679,0.221571906354515,0.8861418978086788,0.9569120242876256
imp__adult__seed2__clean__mean__LogisticRegression,imputation_ablation,adult,2,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.074,0.8208,0.6967174707739635,0.7193679464574088,0.8073027207528155,0.4586425145675731,0.4586466165413533,0.8520229050143108,0.9459414317757632
imp__adult__seed2__clean__mean__KNN,imputation_ablation,adult,2,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,2.5061,0.8206,0.7423837224756167,0.7479030564997871,0.818461058273178,0.4964722938552046,0.5923141186299081,0.8482743804027555,0.927200380803688
imp__adult__seed2__clean__mean__RandomForest,imputation_ablation,adult,2,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,1.0745,0.861,0.7915543306508888,0.8020231693851592,0.8583418284479203,0.6058741757865201,0.658312447786132,0.9114798785903316,0.968958039664702
imp__adult__seed2__clean__mean__HistGradientBoosting,imputation_ablation,adult,2,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.4356,0.8762,0.8075573937912535,0.8217764528515796,0.8731075291703575,0.6466989309827932,0.6758563074352548,0.9286154732962656,0.9762486815824614
imp__adult__seed2__missing_only__mean__LogisticRegression,imputation_ablation,adult,2,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.083,0.8134,0.6721026204744045,0.6960229044297966,0.7944730850078301,0.4243136132779989,0.4010025062656641,0.8259783036344477,0.9339220122535684
imp__adult__seed2__missing_only__mean__KNN,imputation_ablation,adult,2,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,3.2758,0.8012,0.7035831756620055,0.7131660808790854,0.79598788348887,0.4291418382071255,0.5162907268170426,0.812674929500981,0.9091864625822492
imp__adult__seed2__missing_only__mean__RandomForest,imputation_ablation,adult,2,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,1.2668,0.8444,0.7534494927827062,0.7705976209145147,0.8384146166468048,0.5476515383698672,0.5789473684210527,0.893766759786661,0.9624871141752868
imp__adult__seed2__missing_only__mean__HistGradientBoosting,imputation_ablation,adult,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.4265,0.8552,0.7694224605250526,0.7870890819281213,0.8498532447623914,0.5803483866095,0.6048454469507101,0.908882008685488,0.9692999200253302
imp__adult__seed2__noise_missing__mean__LogisticRegression,imputation_ablation,adult,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.1243,0.8066,0.6352878207439011,0.6574954066485844,0.7752785440459137,0.3835045449327984,0.3065998329156224,0.8207711407539798,0.9332832367547492
imp__adult__seed2__noise_missing__mean__KNN,imputation_ablation,adult,2,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,3.2749,0.7446,0.674390310072666,0.6655358793569845,0.7502915759409823,0.3335430444904803,0.5396825396825397,0.7370256432561815,0.8712811297408372
imp__adult__seed2__noise_missing__mean__RandomForest,imputation_ablation,adult,2,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,1.4431,0.8272,0.7441462803296259,0.7533444663287789,0.8236907823913528,0.5085646421644537,0.5847953216374269,0.8550557303065711,0.9405788358044304
imp__adult__seed2__noise_missing__mean__HistGradientBoosting,imputation_ablation,adult,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.326,0.847,0.7497201896844838,0.7704802291669405,0.8395521109788399,0.5509387079392077,0.5630743525480367,0.8912849878223476,0.9604474343041144
imp__adult__seed2__missing_imbalance__mean__LogisticRegression,imputation_ablation,adult,2,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,14264,5000,0.0873,0.8138,0.6554776589998091,0.6808686624749742,0.7882188532373595,0.415613289188487,0.3517126148705096,0.8294083003107735,0.9364066593830022
imp__adult__seed2__missing_imbalance__mean__KNN,imputation_ablation,adult,2,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,14264,5000,3.129,0.8026,0.6841807604294283,0.7005359223696874,0.7916558217546119,0.4120222597962164,0.4569757727652464,0.8044911779844035,0.9023457412335348
imp__adult__seed2__missing_imbalance__mean__RandomForest,imputation_ablation,adult,2,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,14264,5000,1.1434,0.8466,0.7319968560194421,0.759680926454781,0.8350088631554264,0.5411709123749132,0.5121136173767753,0.8920288054697177,0.961652542936412
imp__adult__seed2__missing_imbalance__mean__HistGradientBoosting,imputation_ablation,adult,2,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,14264,5000,0.5952,0.85,0.7451088937173331,0.770069781062285,0.8407272269753397,0.5555894348786186,0.543859649122807,0.9056234679080908,0.9678292838567556
imp__adult__seed2__all_three__mean__LogisticRegression,imputation_ablation,adult,2,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,12321,5000,0.1172,0.7678,0.5161825371562836,0.46595738201913,0.6752156588103371,0.1478750346299398,0.0334168755221386,0.8161860958821807,0.93074500528254
imp__adult__seed2__all_three__mean__KNN,imputation_ablation,adult,2,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,12321,5000,2.9169,0.7838,0.6057016280731631,0.6192490492321194,0.7497083670602597,0.2965270092845298,0.2639933166248955,0.7014126823764644,0.8481181302763879
imp__adult__seed2__all_three__mean__RandomForest,imputation_ablation,adult,2,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,12321,5000,1.2644,0.8094,0.6188093821195112,0.6379046984923993,0.7677846042549124,0.391265281939812,0.2531328320802005,0.8361487907691044,0.9329649221118804
